"Data Ocorrência";"Descrição";"Valor";"Categoria";"Conta"
"15/01/2021";"Mesada P2 2021.01";-500.0;"Mesada";"Conta Corrente"
"15/01/2021";"Passagem GRU-MCZ - ACMD e MGAP (5 / 10)";-46.6;"Passagens";"Cartão de Crédito BB"
"15/01/2021";"Vacinas para tuberculose (2 / 3)";-86.67;"Farmácia";"Cartão de Crédito BB"
"15/01/2021";"IPTU 2021 - Apartamento de Aracaju";-1605.4;"Impostos (IPTU, SPU e outros)";"Conta Corrente"
"15/01/2021";"UNIMED - ACMD e MGAP";-702.0;"Plano de Saúde";"Conta Corrente"
"15/01/2021";"Secador de cabelos - Gracinha (1 / 10)";-125.9;"Presentes";"Cartão de Crédito BB"
"15/01/2021";"Juros de Investimento (CRA020002H1)";14298.55;"Juros de Investimento";"Conta Corrente"
"15/01/2021";"Pagamento de bagagens";-42.0;"Transporte";"Cartão de Crédito BB"
"16/01/2021";"Casa Maceió - Materiais instalação energia fotovoltaica (2 / 3)";-289.5;"Ampliação/Melhorias em Imóveis";"Cartão de Crédito BB"
"16/01/2021";"Passagem CGH-MCZ - ACMD e MGAP";-313.16;"Passagens";"Cartão de Crédito BB"
"16/01/2021";"Alimentos para café da manhã";-18.59;"Padaria";"Cartão de Crédito BB"
"16/01/2021";"Alimentos e Materiais de Limpeza";-15.55;"Supermercado";"Cartão de Crédito BB"
"16/01/2021";"Alimentos e Materiais de Limpeza";-13.74;"Supermercado";"Cartão de Crédito BB"
"16/01/2021";"Taxa de embarque";-69.14;"Passagens";"Cartão de Crédito BB"
"16/01/2021";"Passagem GOL (1 / 5)";-151.18;"VIAGENS";"Cartão de Crédito BB"
"17/01/2021";"Celulares - VIVO";-399.13;"Celular";"Conta Corrente"
"17/01/2021";"Café da manhã com Gracinha";-34.0;"Padaria";"Cartão de Crédito BB"
"17/01/2021";"Doces para Gracinha";-10.53;"Padaria";"Cartão de Crédito BB"
"17/01/2021";"Alimentos e Materiais de Limpeza";-17.59;"Supermercado";"Cartão de Crédito BB"
"17/01/2021";"Combustível carro emprestado - NAT";-250.47;"Combustível";"Cartão de Crédito BB"
"17/01/2021";"Combustível carro emprestado - NAT";-60.0;"Combustível";"Cartão de Crédito BB"
"17/01/2021";"Almoço com Gracinha";-64.2;"Restaurante";"Cartão de Crédito BB"
"17/01/2021";"Almoço do motorista Reinaldo";-50.0;"Restaurante";"Cartão de Crédito BB"
"17/01/2021";"Sorvetes";-28.0;"Lanchonete";"Cartão de Crédito BB"
"17/01/2021";"Pagamento motorista Reinaldo";-50.0;"Passeios";"Carteira"
"17/01/2021";"Lanche com Gracinha";-17.5;"Lanchonete";"Cartão de Crédito BB"
"17/01/2021";"Lanche com Gracinha";-16.8;"Lanchonete";"Cartão de Crédito BB"
"18/01/2021";"Capa para celular (3 / 3)";-33.33;"Eletrônicos";"Cartão de Crédito BB"
"18/01/2021";"Remédios de Isadora (3 / 4)";-53.0;"Farmácia";"Cartão de Crédito BB"
"18/01/2021";"Café da manhã com Gracinha";-26.0;"Lanchonete";"Cartão de Crédito BB"
"18/01/2021";"Almoço com Gracinha";-45.0;"Restaurante";"Cartão de Crédito BB"
"18/01/2021";"Juros e atualização monetária - FGTS";3.21;"FGTS";"FGTS"
"18/01/2021";"Juros e atualização monetária - FGTS";3.2;"FGTS";"FGTS"
"18/01/2021";"Seguro Hilux (1 / 10)";-311.96;"Automóvel Seguro";"Cartão de Crédito BB"
"19/01/2021";"Almoço com Gracinha";-65.78;"Restaurante";"Cartão de Crédito BB"
"19/01/2021";"Apt. SP. - Materiais elétricos";-37.0;"Ampliação/Melhorias em Imóveis";"Cartão de Crédito BB"
"20/01/2021";"Transporte de Rosiene Satírio de Oliveira";-64.0;"Transporte Empregados";"Conta Corrente"
"20/01/2021";"Taxi em São Paulo";-27.0;"Táxi";"Carteira"
"20/01/2021";"Taxi em São Paulo";-27.0;"Táxi";"Carteira"
"20/01/2021";"Apt. SP. - Materiais elétricos";-815.18;"Ampliação/Melhorias em Imóveis";"Cartão de Crédito BB"
"20/01/2021";"Apt. SP. - Materiais elétricos";-33.0;"Ampliação/Melhorias em Imóveis";"Cartão de Crédito BB"
"20/01/2021";"Sucos";-8.0;"Lanchonete";"Cartão de Crédito BB"
"20/01/2021";"Bagagem de Isadora (1 / 2)";-30.0;"Passagens";"Cartão de Crédito BB"
"21/01/2021";"Condomínio (02) - apartamento São Paulo";-698.27;"Condomínio";"Conta Corrente"
"21/01/2021";"Pagamento a Diarista (São Paulo)";-200.0;"Pagamento Diarista";"Conta Corrente"
"21/01/2021";"Aluguel apartamento de São Paulo";1659.05;"Aluguel dos Imóveis";"Conta Corrente"
"21/01/2021";"Sucos";-14.0;"Lanchonete";"Cartão de Crédito BB"
"22/01/2021";"Mala e bolsa para Elizabeth (4 / 4)";-127.43;"Presentes";"Cartão de Crédito BB"
"22/01/2021";"Casa Maceió - Telhas e fita para proteção (2 / 2)";-108.5;"Ampliação/Melhorias em Imóveis";"Cartão de Crédito BB"
"22/01/2021";"Apt. SP. - Luminárias parte 01 (1 / 6)";-110.0;"Ampliação/Melhorias em Imóveis";"Cartão de Crédito BB"
"22/01/2021";"Sucos";-14.0;"Lanchonete";"Cartão de Crédito BB"
"23/01/2021";"Alimentos e Materiais de Limpeza";-544.8;"Supermercado";"Cartão de Crédito BB"
"23/01/2021";"Caixa de ferramentas";-55.2;"Acessórios";"Cartão de Crédito BB"
"23/01/2021";"Cartucho preto e colorido impressora Isadora";-99.8;"Acessórios";"Cartão de Crédito BB"
"24/01/2021";"Alimentos especiais para IPD (3 / 4)";-56.43;"Feira e Mercearia";"Cartão de Crédito BB"
"24/01/2021";"Café da manhã com Gracinha";-31.28;"Lanchonete";"Cartão de Crédito BB"
"24/01/2021";"Almoço com Gracinha e colegas";-280.7;"Restaurante";"Cartão de Crédito BB"
"24/01/2021";"Sucos";-7.0;"Lanchonete";"Cartão de Crédito BB"
"25/01/2021";"Aplicação no BRASILPREV - Isadora (1 / 12)";-678.02;"BRASILPREV";"Conta Corrente"
"25/01/2021";"Benefício INSS";4747.59;"Benefícios Aposentadoria";"Conta Corrente"
"25/01/2021";"Benefício PETROS II";3251.03;"Benefícios Aposentadoria";"Conta Corrente"
"25/01/2021";"Benefício PETROS";7995.12;"Benefícios Aposentadoria";"Conta Corrente"
"25/01/2021";"Cabos para celulares de Gracinha e Isadora";-75.0;"Acessórios";"Cartão de Crédito BB"
"25/01/2021";"Cabos e adaptadores para celular";-45.0;"Acessórios";"Cartão de Crédito BB"
"25/01/2021";"Apt. SP. - Instalação tomadas e interruptores (1)";-250.0;"Ampliação/Melhorias em Imóveis";"Conta Corrente"
"25/01/2021";"Suco";-7.0;"Lanchonete";"Cartão de Crédito BB"
"26/01/2021";"Combustível para a Hilux (2 / 2)";-67.18;"Combustível";"Cartão de Crédito BB"
"26/01/2021";"Apt. SP. - Vidros e espelhos (1 / 2)";-2162.5;"Ampliação/Melhorias em Imóveis";"Cartão de Crédito BB"
"26/01/2021";"Almoço";-19.99;"Restaurante";"Cartão de Crédito BB"
"26/01/2021";"Apt. SP. - Materiais elétricos";-9.5;"Ampliação/Melhorias em Imóveis";"Cartão de Crédito BB"
"26/01/2021";"Taxi em São Paulo";-30.0;"Táxi";"Carteira"
"27/01/2021";"Remédios para ACMD (2 / 3)";-39.66;"Farmácia";"Cartão de Crédito BB"
"27/01/2021";"Apt. SP. - Instalação tomadas e interruptores (1)";-250.0;"Ampliação/Melhorias em Imóveis";"Conta Corrente"
"27/01/2021";"Alimentos e Materiais de Limpeza";-198.07;"Supermercado";"Cartão de Crédito BB"
"27/01/2021";"Apt. SP. - Serviço de instalação tomadas e interruptores (2)";-250.0;"Ampliação/Melhorias em Imóveis";"Conta Corrente"
"27/01/2021";"Apt. SP. - Pintura quartos, banheiros, cozinha e serviços (Parc. 1)";-5000.0;"Ampliação/Melhorias em Imóveis";"Conta Corrente"
"27/01/2021";"Apt. SP. - Escada";-140.5;"Restauração / Manutenção";"Cartão de Crédito BB"
"27/01/2021";"Apt. SP. - Materiais hidraúlicos";-152.75;"Ampliação/Melhorias em Imóveis";"Cartão de Crédito BB"
"27/01/2021";"Apt. SP. - Janela para o quarto de serviço (1 / 2)";-340.0;"Ampliação/Melhorias em Imóveis";"Cartão de Crédito BB"
"27/01/2021";"Lanche com Gracinha";-15.9;"Lanchonete";"Cartão de Crédito BB"
"27/01/2021";"Suco";-10.0;"Lanchonete";"Cartão de Crédito BB"
"27/01/2021";"Apt. SP. - Corantes para pintura";-39.4;"Ampliação/Melhorias em Imóveis";"Cartão de Crédito BB"
"27/01/2021";"Transferência para a carteira";-80.0;"Transferência entre Contas";"Conta Corrente"
"27/01/2021";"Transferência para a carteira";80.0;"Transferência entre Contas";"Carteira"
"27/01/2021";"Materiais de limpeza";-60.0;"Feira e Mercearia";"Carteira"
"27/01/2021";"Roteador D-Link Dir-882 (11 / 12)";-45.83;"Eletrônicos";"Cartão de Crédito BB"
"27/01/2021";"Passagem MCZ / GRU - Isadora (3 / 4)";-75.22;"Passagens";"Cartão de Crédito BB"
"28/01/2021";"Máquina para perfurar e brocas (4 / 4)";-97.71;"Utensílios domésticos";"Cartão de Crédito BB"
"28/01/2021";"Gás Natural - apartamento São Paulo";-9.73;"Gás";"Conta Corrente"
"28/01/2021";"Apt. SP. - Materiais obras";-72.3;"Ampliação/Melhorias em Imóveis";"Cartão de Crédito BB"
"28/01/2021";"Materiais de Limpeza";-31.58;"Supermercado";"Cartão de Crédito BB"
"28/01/2021";"Alimentos e Materiais de Limpeza";-257.49;"Supermercado";"Cartão de Crédito BB"
"28/01/2021";"Suco";-7.0;"Lanchonete";"Cartão de Crédito BB"
"29/01/2021";"IPVA - moto - 2021";-733.92;"Moto IPVA";"Conta Corrente"
"29/01/2021";"IPVA - Hilux - 2021";-5714.46;"Automóvel IPVA";"Conta Corrente"
"29/01/2021";"Energia Elétrica - Apartamento Aracaju";-193.19;"Energia Elétrica";"Conta Corrente"
"29/01/2021";"Controle de Ratos na Casa de Maceió (01)";-130.72;"OUTRAS DESPESAS";"Conta Corrente"
"29/01/2021";"Apt. SP. - Materiais obras";-50.9;"Ampliação/Melhorias em Imóveis";"Cartão de Crédito BB"
"29/01/2021";"Transporte de Rosiene Satírio de Oliveira";-85.0;"Transporte Empregados";"Conta Corrente"
"29/01/2021";"Remédios para ACMD (2 / 3)";-32.52;"Farmácia";"Cartão de Crédito BB"
"30/01/2021";"Apt. SP. - Materiais hidraúlicos";-50.9;"Ampliação/Melhorias em Imóveis";"Cartão de Crédito BB"
"30/01/2021";"Remédios para ACMD";-44.99;"Farmácia";"Cartão de Crédito BB"
"31/01/2021";"Alimentos e Materiais de Limpeza";-39.61;"Supermercado";"Cartão de Crédito BB"
"31/01/2021";"Suco";-7.0;"Lanchonete";"Cartão de Crédito BB"
"31/01/2021";"Água";-1.09;"Lanchonete";"Cartão de Crédito BB"
"31/01/2021";"Alimentos e Materiais de Limpeza";-32.98;"Supermercado";"Cartão de Crédito BB"
"01/02/2021";"Pagamento CREA-AL";-103.88;"CREA ou Imposto Sindical";"Conta Corrente"
"01/02/2021";"UNIMED Elizabeth";-428.52;"Plano de Saúde";"Conta Corrente"
"01/02/2021";"Casa Maceió - Transferência para a conta financiamento Banco do Nordeste";-200.0;"Ampliação/Melhorias em Imóveis";"Conta Corrente"
"01/02/2021";"Reembolso almoço";-106.49;"Restaurante";"Conta Corrente"
"01/02/2021";"Reembolso almoço";-70.0;"Restaurante";"Conta Corrente"
"01/02/2021";"Salário - Rosiene Satirio de Oliveira";-1017.5;"Salário Empregados";"Conta Corrente"
"01/02/2021";"Apt. SP. - Torneiras e cuba (1 / 6)";-130.31;"Ampliação/Melhorias em Imóveis";"Cartão de Crédito BB"
"01/02/2021";"Lanche com Gracinha";-20.0;"Lanchonete";"Cartão de Crédito BB"
"01/02/2021";"Suco";-10.0;"Lanchonete";"Cartão de Crédito BB"
"01/02/2021";"Lanche com Gracinha";-16.4;"Lanchonete";"Cartão de Crédito BB"
"01/02/2021";"Apt. SP. - Materiais de obras";-17.5;"Ampliação/Melhorias em Imóveis";"Cartão de Crédito BB"
"01/02/2021";"Suco";-7.0;"Lanchonete";"Cartão de Crédito BB"
"02/02/2021";"Energia Elétrica - Casa de Maceió";-610.88;"Energia Elétrica";"Conta Corrente"
"02/02/2021";"Mesada P1 2021.02";-500.0;"Mesada";"Conta Corrente"
"02/02/2021";"Suco";-7.0;"Lanchonete";"Cartão de Crédito BB"
"02/02/2021";"Casa Aracaju - Materiais para casa (10 / 10)";-20.4;"Restauração / Manutenção";"Cartão de Crédito BB"
"02/02/2021";"Presentes Natal (3 / 10)";-63.99;"Presentes";"Cartão de Crédito BB"
"02/02/2021";"Tênis - ACMD (3 / 8)";-42.49;"Presentes";"Cartão de Crédito BB"
"02/02/2021";"Presente Linda (2 / 8)";-20.0;"Presentes";"Cartão de Crédito BB"
"02/02/2021";"Tesoura para cabelo (2 / 4)";-24.75;"Acessórios";"Cartão de Crédito BB"
"03/02/2021";"Apt. SP. - Serviços de obras na Cozinha";-200.0;"Ampliação/Melhorias em Imóveis";"Carteira"
"03/02/2021";"Combustível carro alugado";-31.48;"Combustível";"Carteira"
"03/02/2021";"Alimentos e Materiais de Limpeza";-854.5;"Supermercado";"Cartão de Crédito BB"
"03/02/2021";"Almoço com Gracinha";-75.0;"Restaurante";"Cartão de Crédito BB"
"03/02/2021";"Marcação de assentos Maraba/Congonhas (2 / 2)";-53.06;"Passagens";"Cartão de Crédito BB"
"04/02/2021";"Aluguel carro - São Paulo";-92.66;"Transporte";"Cartão de Crédito BB"
"04/02/2021";"Transferência para a carteira";-90.0;"Transferência entre Contas";"Conta Corrente"
"04/02/2021";"Transferência para a carteira";90.0;"Transferência entre Contas";"Carteira"
"04/02/2021";"Transferência para a carteira";-210.0;"Transferência entre Contas";"Conta Corrente"
"04/02/2021";"Transferência para a carteira";210.0;"Transferência entre Contas";"Carteira"
"04/02/2021";"Apt. SP. - Materiais para os obras";-45.2;"Ampliação/Melhorias em Imóveis";"Cartão de Crédito BB"
"04/02/2021";"Alcool";-8.9;"Feira e Mercearia";"Cartão de Crédito BB"
"04/02/2021";"Remedio para Gracinha (2 / 3)";-40.05;"Farmácia";"Cartão de Crédito BB"
"04/02/2021";"Resgate Investimento Financeiro";279000.0;"Resgate de Investimento";"Conta Corrente"
"04/02/2021";"Aplicação Investimento Financeiro";-279000.0;"Investimentos Financeiros";"Conta Corrente"
"05/02/2021";"Condomínio - Apartamento de Aracaju";-584.32;"Condomínio";"Conta Corrente"
"05/02/2021";"E-SOCIAL - Rosiene Satirio de Oliveira - Salario Mensal";-302.5;"Encargos Empregados";"Conta Corrente"
"05/02/2021";"Transferência para a carteira";-700.0;"Transferência entre Contas";"Conta Corrente"
"05/02/2021";"Transferência para a carteira";700.0;"Transferência entre Contas";"Carteira"
"05/02/2021";"Apt. SP. - Serviços de obras na cozinha";-700.0;"Ampliação/Melhorias em Imóveis";"Carteira"
"05/02/2021";"Apt. SP. - Serviços de relocação do aquecedor";-600.0;"Ampliação/Melhorias em Imóveis";"Conta Corrente"
"05/02/2021";"Apt. SP. - Segunda parcela do Arquiteto";-750.0;"Ampliação/Melhorias em Imóveis";"Conta Corrente"
"05/02/2021";"Parcelas Condomínio e IPTU casa de Curitiba";-317.16;"Condomínio";"Conta Corrente"
"05/02/2021";"Repetidor TP-LINK (11 / 12)";-19.99;"Eletrônicos";"Cartão de Crédito BB"
"05/02/2021";"Remédios para ACMD (2 / 4)";-86.79;"Farmácia";"Cartão de Crédito BB"
"05/02/2021";"Remédios de Isadora (2 / 3)";-35.49;"Farmácia";"Cartão de Crédito BB"
"06/02/2021";"Café da manhã com Gracinha";-29.0;"Padaria";"Cartão de Crédito BB"
"06/02/2021";"Celular S10 - SAMSUNG (6 / 18)";-122.17;"Eletrônicos";"Cartão de Crédito BB"
"07/02/2021";"Alimentos e Materiais de Limpeza";-124.2;"Supermercado";"Cartão de Crédito BB"
"07/02/2021";"Suco";-7.0;"Lanchonete";"Cartão de Crédito BB"
"07/02/2021";"Presentes Natal (3 / 10)";-19.99;"Presentes";"Cartão de Crédito BB"
"08/02/2021";"Energia Elétrica - apartamento São Paulo";-40.06;"Energia Elétrica";"Conta Corrente"
"08/02/2021";"ESPM - Mensalidade - Mês";-4592.0;"Faculdade";"Conta Corrente"
"08/02/2021";"Condomínio (01) - apartamento São Paulo";-876.83;"Condomínio";"Conta Corrente"
"08/02/2021";"Suco";-7.0;"Lanchonete";"Cartão de Crédito BB"
"08/02/2021";"Lanche com Gracinha";-55.7;"Lanchonete";"Cartão de Crédito BB"
"08/02/2021";"Apt. SP. - Móveis e prateleiras - parcela 01";-7250.0;"Ampliação/Melhorias em Imóveis";"Conta Corrente"
"09/02/2021";"Aluguel e condomínio Apartamento SP";-1277.77;"Moradia (Isadora)";"Conta Corrente"
"09/02/2021";"Almoço com Gracinha";-45.0;"Restaurante";"Cartão de Crédito BB"
"10/02/2021";"Passagem Maraba-São Paulo (3 / 3)";-126.67;"Passagens";"Conta Corrente"
"10/02/2021";"Casa Maceió - Transferência para Geladeira nova (9 / 12)";-388.25;"Utensílios domésticos";"Conta Corrente"
"10/02/2021";"Aluguel carro - Curitiba (4 / 10)";-68.87;"Transporte";"Conta Corrente"
"10/02/2021";"Apt. SP. - Aquisição cama box (3 / 5)";-155.18;"Utensílios domésticos";"Conta Corrente"
"10/02/2021";"Transferência para o Cartão de Crédito";-9866.05;"Transferência entre Contas";"Conta Corrente"
"10/02/2021";"Transferência para o Cartão de Crédito";9866.05;"Transferência entre Contas";"Cartão de Crédito BB"
"10/02/2021";"Link de Internet - VCNET";-264.8;"Internet";"Conta Corrente"
"10/02/2021";"Adiantamento PETROS (1)";4100.9;"Benefícios Aposentadoria";"Conta Corrente"
"10/02/2021";"Adiantamento PETROS (2)";995.92;"Benefícios Aposentadoria";"Conta Corrente"
"10/02/2021";"Condomïnio - Casa de Maceió";-900.0;"Condomínio";"Conta Corrente"
"10/02/2021";"Aluguel da casa de Aracaju";2297.48;"Aluguel dos Imóveis";"Conta Corrente"
"10/02/2021";"Transferência para a Corretora Elizabeth - Casa - mês 02";-229.75;"Corretagem";"Conta Corrente"
"10/02/2021";"Apt. SP. - Pagamento 01 serviços de demolição e drywall";-1625.0;"Ampliação/Melhorias em Imóveis";"Conta Corrente"
"10/02/2021";"Juros e atualização monetária - FGTS";6.51;"FGTS";"FGTS"
"11/02/2021";"Apt. SP. - Pagamento serviços de mármores";-1475.0;"Ampliação/Melhorias em Imóveis";"Conta Corrente"
"12/02/2021";"Café da manhã";-40.0;"Padaria";"Carteira"
"12/02/2021";"Transporte de Rosiene Satírio de Oliveira";-30.0;"Transporte Empregados";"Conta Corrente"
"13/02/2021";"Apt. SP. - Material para pintura";-78.8;"Ampliação/Melhorias em Imóveis";"Cartão de Crédito BB"
"13/02/2021";"Almoço com Gracinha";-210.18;"Restaurante";"Cartão de Crédito BB"
"13/02/2021";"Materiais para Isadora";-12.7;"Presentes";"Cartão de Crédito BB"
"13/02/2021";"Suco";-10.0;"Lanchonete";"Cartão de Crédito BB"
"13/02/2021";"Apt. SP. - Materiais para banheiro social (1 / 4)";-107.76;"Ampliação/Melhorias em Imóveis";"Cartão de Crédito BB"
"13/02/2021";"Apt. SP. - Medição piso das Salas";-70.0;"Ampliação/Melhorias em Imóveis";"Cartão de Crédito BB"
"14/02/2021";"Café da manhã com Gracinha (1)";-15.5;"Padaria";"Cartão de Crédito BB"
"14/02/2021";"Café da manhã com Gracinha (2)";-17.99;"Padaria";"Cartão de Crédito BB"
"14/02/2021";"Alimentos e Materiais de Limpeza";-207.67;"Supermercado";"Cartão de Crédito BB"
"15/02/2021";"Mesada P2 2021.02";-500.0;"Mesada";"Conta Corrente"
"15/02/2021";"UNIMED - ACMD e MGAP";-702.0;"Plano de Saúde";"Conta Corrente"
"15/02/2021";"Vacinas para tuberculose (3 / 3)";-86.67;"Farmácia";"Cartão de Crédito BB"
"15/02/2021";"Passagem GRU-MCZ - ACMD e MGAP (6 / 10)";-46.6;"Passagens";"Cartão de Crédito BB"
"15/02/2021";"Secador de cabelos - Gracinha (2 / 10)";-125.9;"Presentes";"Cartão de Crédito BB"
"15/02/2021";"Marcação de Poltrona no voo";-42.0;"Transporte";"Cartão de Crédito BB"
"16/02/2021";"Passagem CGH-MCZ - ACMD e MGAP (1 / 4)";-127.96;"Passagens";"Cartão de Crédito BB"
"16/02/2021";"Apt. SP. - Protetor de silicone";-25.6;"Restauração / Manutenção";"Cartão de Crédito BB"
"16/02/2021";"Equipamentos para corte de cabelo";-20.98;"Acessórios";"Cartão de Crédito BB"
"16/02/2021";"Almoço com Gracinha";-119.24;"Restaurante";"Cartão de Crédito BB"
"16/02/2021";"Casa Maceió - Materiais instalação energia fotovoltaica (3 / 3)";-289.5;"Ampliação/Melhorias em Imóveis";"Cartão de Crédito BB"
"16/02/2021";"Passagem GOL (2 / 5)";-151.18;"VIAGENS";"Cartão de Crédito BB"
"17/02/2021";"Celulares - VIVO";-420.07;"Celular";"Conta Corrente"
"17/02/2021";"Reembolso almoço";-100.0;"Restaurante";"Conta Corrente"
"17/02/2021";"Apt. SP. - Prateleiras do banheiro social";-60.44;"Ampliação/Melhorias em Imóveis";"Conta Corrente"
"17/02/2021";"Apt. SP. - Pagamento 50% banco da sala";-600.0;"Ampliação/Melhorias em Imóveis";"Conta Corrente"
"17/02/2021";"Suco";-7.0;"Lanchonete";"Cartão de Crédito BB"
